year,month,day,tempavg,DPavg,humidity,SLPavg,visibilityavg,windavg,Rainfall
2015,7,15,10.96,3.25,33.38,995.97,6.82,7.98,0.0
2015,7,16,14.81,12.0,65.63,1024.81,3.54,6.07,124.48
2015,7,17,10.26,27.98,60.95,1008.85,16.3,12.0,88.84
2015,7,18,30.28,10.02,96.8,1041.15,4.4,3.4,30.11
2015,7,19,24.67,2.27,41.04,1012.19,13.19,6.33,0.0
2015,7,20,19.73,0.89,80.93,1002.26,15.85,1.64,116.38
2015,7,21,2.66,22.12,52.36,1007.44,9.92,5.38,0.0
2015,7,22,12.71,26.21,67.25,1048.73,14.96,12.6,124.79
2015,7,23,18.74,12.57,83.76,1042.22,2.74,7.54,187.79
2015,7,24,9.54,15.61,79.92,1008.6,3.1,8.6,43.23
2015,7,25,1.77,18.62,53.59,995.67,15.23,8.27,0.0
2015,7,26,28.39,26.64,55.45,1029.8,4.42,4.23,0.0
2015,7,27,21.05,13.66,81.69,1049.37,11.85,11.88,113.19
2015,7,28,33.66,10.25,48.43,995.56,14.59,11.97,0.0
2015,7,29,16.82,20.21,95.69,1017.11,12.38,11.96,136.85
2015,7,30,24.02,9.07,72.12,981.0,13.63,12.52,17.5
2015,7,31,1.35,25.8,85.09,1047.52,15.65,3.25,29.29
2015,8,1,11.73,14.54,39.91,981.3,17.59,10.21,0.0
2015,8,2,15.61,17.29,90.32,1018.61,15.67,11.9,18.1
2015,8,3,12.04,28.94,46.33,1025.41,5.91,11.7,0.0
2015,8,4,12.43,20.53,71.9,1044.55,15.65,7.29,118.66
2015,8,5,18.39,8.31,97.77,1003.4,15.8,9.04,135.57
2015,8,6,14.94,24.19,43.85,1016.16,11.63,9.55,0.0
2015,8,7,0.51,23.93,60.32,1026.87,11.39,4.75,102.46
2015,8,8,16.78,21.09,92.32,1027.32,13.82,3.26,96.19
2015,8,9,30.09,9.4,49.07,1017.56,16.82,14.57,0.0
2015,8,10,25.36,25.62,60.34,1043.21,17.0,8.72,112.15
2015,8,11,11.63,29.59,42.33,995.51,1.86,2.09,0.0
2015,8,12,34.27,16.23,79.01,1031.1,8.54,6.92,18.11
2015,8,13,0.87,28.43,80.93,983.72,13.07,2.2,196.66
2015,8,14,29.17,11.2,51.56,1012.95,16.96,10.7,0.0
2015,8,15,26.13,27.03,78.68,1036.45,3.78,9.84,97.44
2015,8,16,32.37,29.0,31.59,989.16,15.18,2.52,0.0
2015,8,17,19.88,21.98,43.31,995.93,4.13,2.43,0.0
2015,8,18,33.45,10.4,36.79,986.97,18.57,3.62,0.0
2015,8,19,0.71,9.32,30.07,1031.82,13.18,13.74,0.0
2015,8,20,12.83,12.59,48.25,998.54,8.72,14.23,0.0
2015,8,21,33.24,1.27,39.91,1034.46,17.91,11.51,0.0
2015,8,22,4.69,23.76,72.44,988.3,7.61,7.42,169.67
2015,8,23,17.7,1.18,68.52,982.26,9.7,1.39,196.6
2015,8,24,22.54,20.61,53.2,1034.77,13.97,9.52,0.0
2015,8,25,33.76,11.49,51.4,998.99,9.17,2.52,0.0
2015,8,26,26.61,16.89,82.7,1017.52,5.12,10.85,156.28
2015,8,27,6.44,4.24,76.81,1012.45,8.15,0.69,82.01
2015,8,28,3.48,2.55,87.13,989.29,14.64,12.77,160.49
2015,8,29,1.36,0.96,41.7,1031.54,6.71,14.01,0.0
2015,8,30,30.03,28.68,80.34,1048.48,14.67,4.59,76.95
2015,8,31,14.37,19.37,55.65,984.19,17.47,14.41,0.0
2015,9,1,31.65,19.75,71.56,996.61,17.92,2.23,121.7
2015,9,2,4.13,13.95,88.88,1004.71,19.74,3.15,161.17
2015,9,3,10.84,16.22,95.45,1042.1,8.56,10.16,105.99
2015,9,4,7.6,21.09,66.47,1042.25,17.46,5.7,65.82
2015,9,5,1.69,21.13,88.28,1009.83,12.9,6.01,97.22
2015,9,6,7.88,16.51,59.78,1017.61,10.1,10.85,0.0
2015,9,7,17.7,25.02,90.04,997.27,6.98,4.23,83.82
2015,9,8,31.09,25.7,59.64,1049.82,9.6,2.06,0.0
2015,9,9,4.88,23.37,76.51,1015.71,18.04,13.22,22.6
2015,9,10,21.67,26.43,71.92,1028.84,8.92,10.25,194.32
2015,9,11,6.28,9.83,78.08,1041.39,4.54,4.95,73.1
2015,9,12,8.62,10.48,40.1,991.59,1.83,4.38,0.0
2015,9,13,20.53,0.98,79.78,1005.39,17.15,7.99,117.05
2015,9,14,14.4,13.84,91.03,998.64,5.29,0.07,149.03
2015,9,15,24.68,3.05,44.46,1026.93,5.19,7.84,0.0
2015,9,16,24.47,22.4,84.29,993.09,15.75,13.84,195.19
2015,9,17,13.85,24.73,47.03,1024.47,16.02,5.21,0.0
2015,9,18,25.95,27.16,52.29,981.27,8.93,6.67,0.0
2015,9,19,23.37,26.24,39.03,1044.27,16.97,7.41,0.0
2015,9,20,2.53,27.75,39.06,1029.0,15.56,12.53,0.0
2015,9,21,24.0,26.3,96.24,1046.01,17.48,7.62,154.39
2015,9,22,19.47,5.47,49.34,995.33,5.74,2.16,0.0
2015,9,23,28.47,5.97,61.35,1048.12,19.39,6.22,16.71
2015,9,24,32.13,1.15,37.01,1036.96,9.59,10.43,0.0
2015,9,25,0.72,10.44,70.92,1021.17,10.09,0.67,148.34
2015,9,26,32.24,8.5,69.57,1013.05,7.25,13.74,165.62
2015,9,27,30.97,14.92,73.96,1029.61,7.87,8.62,73.69
2015,9,28,3.9,5.78,74.85,989.32,13.05,5.98,185.05
2015,9,29,17.35,12.66,97.13,998.17,14.84,4.79,144.12
2015,9,30,33.95,10.1,73.19,1006.67,7.84,0.16,164.82
2015,10,1,33.12,11.89,73.25,1029.66,4.19,6.46,54.5
2015,10,2,6.93,29.53,45.98,996.14,13.13,3.24,0.0
2015,10,3,25.03,17.43,57.88,991.7,17.4,14.51,0.0
2015,10,4,17.41,25.14,67.77,1017.62,9.23,9.9,164.58
2015,10,5,24.81,12.96,97.66,987.63,18.34,3.58,175.51
2015,10,6,5.18,6.87,81.66,1032.29,2.76,7.2,157.24
2015,10,7,7.31,23.08,99.31,1014.67,8.67,7.12,92.05
2015,10,8,14.01,16.29,56.89,1027.31,19.32,0.15,0.0
2015,10,9,6.28,4.61,36.32,1016.67,19.55,3.55,0.0
2015,10,10,15.49,6.63,88.87,990.93,8.89,5.83,79.88
2015,10,11,25.04,23.66,69.51,1010.62,17.12,3.24,184.89
2015,10,12,6.21,28.07,76.97,986.23,17.73,14.72,43.55
2015,10,13,23.89,7.81,47.54,991.49,10.31,9.3,0.0
2015,10,14,6.7,12.02,39.77,982.25,13.02,2.26,0.0
2015,10,15,4.43,7.38,77.82,1018.25,1.87,9.81,98.62
2015,10,16,34.67,8.99,35.04,986.2,14.03,14.26,0.0
2015,10,17,20.05,12.61,66.25,996.41,3.04,0.03,174.78
2015,10,18,6.52,7.46,86.71,1035.75,14.46,2.04,112.03
2015,10,19,1.99,0.63,95.28,998.05,2.03,13.1,181.23
2015,10,20,23.17,24.02,97.72,1026.29,19.66,7.14,144.58
2015,10,21,16.59,3.37,30.47,1039.58,5.34,7.99,0.0
2015,10,22,18.26,25.18,39.78,1039.37,4.09,7.24,0.0
2015,10,23,6.1,0.58,56.27,1030.49,9.8,10.81,0.0
2015,10,24,11.53,20.17,96.24,1008.6,10.91,4.06,161.31
2015,10,25,30.29,11.89,34.7,1010.4,4.79,12.12,0.0
2015,10,26,25.3,9.47,62.85,987.1,7.51,9.0,70.22
2015,10,27,3.76,5.29,84.71,1007.53,12.15,7.26,60.92
2015,10,28,13.23,1.61,40.01,1028.87,7.04,10.15,0.0
2015,10,29,6.06,2.38,85.45,1008.8,15.41,14.27,151.45
2015,10,30,34.97,9.11,93.05,1044.7,9.06,5.16,86.2
2015,10,31,24.55,22.96,38.39,1037.86,12.8,12.46,0.0
2015,11,1,25.27,20.85,47.1,1033.2,3.33,4.86,0.0
2015,11,2,31.96,25.81,90.41,982.33,12.69,10.53,24.25
2015,11,3,3.23,20.0,32.83,991.47,2.02,12.75,0.0
2015,11,4,15.13,21.46,37.98,1002.24,11.87,1.16,0.0
2015,11,5,4.23,18.29,59.75,1004.95,11.16,12.65,0.0
2015,11,6,28.45,6.94,60.1,981.55,1.3,9.44,142.66
2015,11,7,34.24,11.78,91.22,1001.0,8.29,0.78,191.17
2015,11,8,3.44,8.29,58.84,993.55,16.88,9.54,0.0
2015,11,9,25.59,8.66,69.89,994.11,6.41,14.17,19.83
2015,11,10,5.6,2.41,98.3,1015.83,18.09,8.33,56.14
2015,11,11,33.91,14.15,33.65,1019.92,7.49,10.63,0.0
2015,11,12,16.77,12.99,35.83,1017.45,7.01,7.06,0.0
2015,11,13,15.29,9.65,89.26,990.38,14.12,11.42,166.07
2015,11,14,14.23,21.04,76.87,1010.3,4.0,5.98,76.09
2015,11,15,14.0,8.63,38.23,1001.73,14.12,4.51,0.0
2015,11,16,9.57,9.26,88.17,1044.1,19.7,3.64,161.05
2015,11,17,32.46,18.8,32.64,1009.95,4.49,2.34,0.0
2015,11,18,0.26,15.41,75.42,1019.77,13.54,13.14,187.27
2015,11,19,4.6,29.26,97.34,1045.52,6.85,9.49,134.21
2015,11,20,25.28,27.08,93.69,1026.3,4.73,13.76,36.98
2015,11,21,20.42,2.21,50.81,1013.26,14.86,12.28,0.0
2015,11,22,15.24,21.85,69.66,993.97,3.5,12.52,134.51
2015,11,23,12.36,16.29,88.91,1042.8,5.35,13.61,129.21
2015,11,24,17.42,28.1,72.7,982.09,3.66,12.19,156.58
2015,11,25,13.54,22.08,46.63,1010.41,9.98,3.23,0.0
2015,11,26,5.24,1.54,33.49,1028.24,2.61,3.42,0.0
2015,11,27,13.65,24.15,93.29,985.64,8.35,7.15,76.61
2015,11,28,33.96,16.76,33.48,1016.55,2.62,9.84,0.0
2015,11,29,3.11,18.75,76.27,1015.43,17.01,0.85,74.09
2015,11,30,13.31,26.68,76.32,1044.38,13.85,8.62,128.12
2015,12,1,20.53,1.1,64.13,1014.99,15.25,8.0,186.39
2015,12,2,15.08,1.57,43.56,1013.65,15.55,0.8,0.0
2015,12,3,24.47,12.38,51.18,1029.57,13.19,13.6,0.0
2015,12,4,19.14,4.39,72.0,1042.51,18.66,4.08,96.65
2015,12,5,33.94,8.28,45.64,1043.72,17.92,1.52,0.0
2015,12,6,17.14,28.75,66.72,989.18,5.25,2.4,153.66
2015,12,7,12.05,18.71,41.97,981.84,2.18,9.87,0.0
2015,12,8,0.77,7.76,69.07,1003.23,18.9,7.94,146.34
2015,12,9,26.49,16.07,90.49,988.8,11.45,10.31,122.44
2015,12,10,19.05,22.34,92.19,986.64,9.84,13.28,77.12
2015,12,11,9.18,18.23,59.79,998.56,4.06,3.68,0.0
2015,12,12,19.27,18.34,39.51,1022.14,4.84,13.77,0.0
2015,12,13,0.59,0.52,53.26,1029.59,17.04,7.11,0.0
2015,12,14,28.18,16.26,98.97,1001.32,7.99,2.53,133.57
2015,12,15,33.94,7.13,64.03,1025.6,12.55,14.91,197.2
2015,12,16,9.34,5.5,50.57,1039.26,3.4,14.24,0.0
2015,12,17,20.72,16.58,66.17,1005.89,2.75,6.79,178.55
2015,12,18,23.28,8.63,79.93,1041.72,15.81,14.99,162.65
2015,12,19,29.36,17.25,34.54,1010.3,9.66,4.07,0.0
2015,12,20,6.02,16.16,68.62,1045.6,13.55,12.73,26.67
2015,12,21,8.41,2.16,64.04,1010.4,14.45,14.25,70.9
2015,12,22,32.27,1.91,80.86,986.81,13.29,7.29,119.33
2015,12,23,16.12,8.36,42.45,1034.52,4.62,1.61,0.0
2015,12,24,2.65,20.78,74.84,1022.31,16.48,11.81,170.9
2015,12,25,31.44,7.39,82.51,1038.17,3.75,12.5,0.31
2015,12,26,28.3,17.22,50.8,1026.81,10.38,9.52,0.0
2015,12,27,0.92,1.25,93.33,1037.12,6.74,1.7,18.82
2015,12,28,14.29,28.12,53.32,989.26,1.97,3.76,0.0
2015,12,29,32.5,8.06,89.71,1003.76,2.96,14.34,125.62
2015,12,30,19.65,19.98,87.8,1027.47,19.95,2.15,10.49
2015,12,31,26.47,8.48,47.53,1009.22,5.28,1.25,0.0
2016,1,1,0.65,1.53,46.18,1042.6,2.89,8.86,0.0
2016,1,2,15.65,6.0,57.86,984.68,11.66,4.58,0.0
2016,1,3,18.28,10.92,35.34,1044.43,12.25,14.45,0.0
2016,1,4,5.6,18.47,35.26,1013.17,4.99,14.93,0.0
2016,1,5,27.3,19.08,82.3,1001.41,10.53,2.51,62.38
2016,1,6,28.74,3.24,33.09,1013.64,2.88,13.94,0.0
2016,1,7,21.05,21.36,86.6,986.9,14.08,13.15,156.84
2016,1,8,6.89,28.79,80.08,1023.03,11.72,11.84,184.11
2016,1,9,25.27,17.41,68.47,1031.75,18.7,8.88,65.73
2016,1,10,32.62,9.5,92.32,993.6,3.13,5.02,34.94
2016,1,11,2.84,16.02,37.79,1031.71,3.44,13.39,0.0
2016,1,12,10.75,6.71,84.65,1032.57,1.22,14.18,61.83
2016,1,13,19.56,15.05,71.04,1013.88,13.71,5.51,154.55
2016,1,14,19.31,22.25,97.23,1006.93,10.85,7.66,157.95
2016,1,15,28.26,12.16,80.13,995.58,10.77,11.15,130.61
2016,1,16,1.44,25.14,66.83,989.89,14.46,14.84,139.4
2016,1,17,33.19,23.92,59.82,1045.65,6.79,10.08,0.0
2016,1,18,21.43,29.87,71.12,1037.18,7.63,1.58,81.68
2016,1,19,32.5,23.43,99.02,1042.56,8.23,10.65,178.6
2016,1,20,31.21,15.57,34.14,996.47,13.63,4.43,0.0
2016,1,21,18.66,10.9,68.14,1028.72,2.69,4.94,20.79
2016,1,22,1.83,18.76,88.65,994.38,10.58,3.13,159.39
2016,1,23,27.13,1.65,88.37,1002.27,2.17,9.94,78.55
2016,1,24,28.61,11.96,99.85,1006.64,16.85,9.3,53.2
2016,1,25,9.66,19.4,88.08,984.1,4.53,9.66,81.74
2016,1,26,27.76,8.95,96.25,996.34,10.2,7.9,45.34
2016,1,27,29.62,28.49,36.91,1000.58,17.51,7.03,0.0
2016,1,28,23.94,18.79,41.27,1024.41,9.03,5.44,0.0
2016,1,29,10.64,19.99,54.85,1045.71,16.38,11.39,0.0
2016,1,30,19.97,29.08,58.16,1024.3,6.35,12.23,0.0
2016,1,31,7.49,7.64,71.47,1003.47,3.46,14.42,85.49
2016,2,1,31.3,6.73,44.64,1041.6,4.12,13.52,0.0
2016,2,2,30.39,8.62,58.09,1044.11,4.42,1.87,0.0
2016,2,3,18.61,17.79,81.84,1037.48,7.33,7.92,134.75
2016,2,4,7.75,17.3,73.26,983.63,19.05,5.66,11.0
2016,2,5,16.62,20.16,95.2,1004.59,5.2,13.56,76.84
2016,2,6,14.38,12.78,52.88,1023.52,19.67,2.33,0.0
2016,2,7,33.41,25.88,79.81,987.69,16.43,9.61,66.82
2016,2,8,14.03,16.07,40.68,992.84,6.29,6.86,0.0
2016,2,9,19.13,17.38,46.61,1018.04,18.39,2.82,0.0
2016,2,10,11.96,2.96,58.64,985.23,7.94,8.18,0.0
2016,2,11,19.43,14.53,72.63,1001.41,17.33,5.65,45.94
2016,2,12,25.63,8.97,62.43,998.33,1.8,0.5,3.75
2016,2,13,27.38,23.68,71.9,1025.45,18.59,10.85,100.19
2016,2,14,0.73,3.95,60.13,1006.53,16.55,0.83,83.57
2016,2,15,10.16,13.88,60.69,992.18,5.02,8.81,51.41
2016,2,16,3.39,29.97,81.58,1025.63,3.57,0.81,166.0
2016,2,17,7.91,29.18,39.5,1007.34,9.34,2.71,0.0
2016,2,18,2.6,5.74,77.79,987.84,12.48,1.63,143.8
2016,2,19,29.99,24.27,69.35,1019.81,12.6,4.57,64.73
2016,2,20,13.27,20.71,44.07,1022.87,11.76,2.44,0.0
2016,2,21,28.65,15.52,90.32,993.74,6.86,13.13,129.15
2016,2,22,25.61,13.94,32.6,982.32,5.53,10.01,0.0
2016,2,23,21.75,28.2,59.72,1041.47,9.43,8.82,0.0
2016,2,24,14.18,2.97,85.36,1016.67,11.18,12.95,7.67
2016,2,25,31.8,22.92,48.72,1045.72,17.26,13.21,0.0
2016,2,26,34.06,8.65,60.56,1047.47,9.17,1.55,102.31
2016,2,27,30.55,10.37,35.13,1011.11,8.88,5.51,0.0
2016,2,28,15.2,17.55,52.91,1026.62,7.41,6.64,0.0
2016,2,29,16.03,24.39,50.47,1009.28,5.24,4.52,0.0
2016,3,1,28.77,16.41,90.84,1014.23,11.46,3.04,141.79
2016,3,2,16.11,16.86,91.45,1049.24,3.87,13.17,7.75
2016,3,3,34.85,10.29,94.25,1029.92,9.61,14.27,185.48
2016,3,4,27.59,14.96,93.35,1023.05,11.55,10.04,173.88
2016,3,5,16.25,19.16,36.79,1013.64,12.93,2.86,0.0
2016,3,6,17.22,7.62,63.43,1005.16,7.39,6.34,42.02
2016,3,7,18.51,3.92,73.14,1008.65,16.41,4.46,106.2
2016,3,8,15.57,7.55,61.99,1012.88,7.16,14.52,12.74
2016,3,9,16.62,27.97,38.96,1004.06,5.66,2.63,0.0
2016,3,10,10.89,10.82,60.1,1031.32,16.49,8.31,89.81
2016,3,11,0.5,19.3,48.69,1001.05,15.36,7.82,0.0
2016,3,12,0.05,15.32,59.14,982.35,15.48,0.44,0.0
2016,3,13,29.72,25.52,60.91,1040.77,19.93,9.65,25.14
2016,3,14,28.15,10.07,65.01,1029.77,15.33,13.46,157.36
2016,3,15,17.54,21.09,47.03,1002.24,11.53,6.44,0.0
2016,3,16,4.82,19.42,66.18,991.45,17.37,9.73,186.59
2016,3,17,24.58,27.67,86.89,1026.11,9.27,10.46,37.99
2016,3,18,21.65,21.73,77.55,1025.91,13.25,10.01,153.01
2016,3,19,26.15,16.78,54.06,1048.98,7.0,7.31,0.0
2016,3,20,20.15,23.73,43.5,1016.23,15.97,8.62,0.0
2016,3,21,19.24,0.75,97.07,990.59,13.49,6.56,73.79
2016,3,22,5.16,4.84,80.42,994.1,6.47,1.54,74.47
2016,3,23,29.7,24.29,89.91,995.43,10.37,5.91,71.64
2016,3,24,8.17,10.55,95.52,990.51,5.44,2.5,157.01
2016,3,25,4.42,13.18,49.05,1022.97,1.15,6.15,0.0
2016,3,26,19.56,16.66,54.92,1032.59,16.52,10.7,0.0
2016,3,27,10.65,15.03,44.74,1028.7,12.84,4.64,0.0
2016,3,28,18.74,7.16,65.08,1026.15,4.49,13.65,163.29
2016,3,29,31.6,20.21,60.79,989.53,7.2,13.01,129.66
2016,3,30,13.71,16.16,69.23,1002.32,17.87,7.83,89.83
2016,3,31,24.0,10.92,79.05,989.06,3.58,4.45,194.04
2016,4,1,2.4,20.61,92.43,1005.3,17.68,11.7,49.75
2016,4,2,1.25,19.94,60.03,1049.46,1.26,0.79,167.46
2016,4,3,32.72,1.59,36.89,1025.54,6.38,10.61,0.0
2016,4,4,1.54,25.79,57.74,1043.43,19.9,4.97,0.0
2016,4,5,31.3,5.79,32.21,1001.62,6.52,2.94,0.0
2016,4,6,32.59,3.94,40.58,993.82,13.34,6.23,0.0
2016,4,7,12.23,22.94,58.64,1049.38,7.89,1.12,0.0
2016,4,8,18.8,1.79,56.1,1045.96,17.01,9.73,0.0
2016,4,9,2.79,28.35,40.95,1000.78,6.46,13.61,0.0
2016,4,10,7.19,18.88,90.52,1046.58,7.74,3.41,12.76
2016,4,11,14.19,11.83,31.01,1008.5,17.25,0.31,0.0
2016,4,12,26.72,11.03,45.61,1004.51,18.94,10.53,0.0
2016,4,13,20.98,12.59,84.41,1033.1,12.14,14.38,183.71
2016,4,14,6.6,20.25,88.76,1041.15,7.46,5.62,117.2
2016,4,15,4.17,22.74,62.43,989.38,6.89,0.87,106.11
2016,4,16,1.84,11.31,65.55,1010.71,6.27,8.62,199.98
2016,4,17,25.83,3.97,97.51,1018.68,3.16,0.89,45.83
2016,4,18,0.77,11.56,74.69,988.17,13.41,13.23,42.97
2016,4,19,21.08,9.83,58.09,995.45,12.24,6.53,0.0
2016,4,20,31.16,21.26,30.83,1009.64,1.99,9.93,0.0
2016,4,21,8.51,0.53,66.74,1030.05,9.03,4.13,177.64
2016,4,22,1.8,22.12,78.25,999.15,15.06,2.81,107.19
2016,4,23,0.58,4.53,51.91,1020.01,2.58,0.33,0.0
2016,4,24,16.58,21.41,90.11,1033.56,12.0,4.05,180.2
2016,4,25,31.49,20.24,93.87,1011.59,17.32,4.86,90.18
2016,4,26,5.16,26.81,69.23,999.58,5.96,12.72,35.4
2016,4,27,8.35,11.13,70.52,994.79,12.31,3.96,172.09
2016,4,28,23.4,5.0,76.68,1043.74,3.82,4.19,109.29
2016,4,29,11.53,18.42,37.55,1047.89,13.09,8.48,0.0
2016,4,30,11.97,1.97,38.9,1033.53,14.32,5.96,0.0
2016,5,1,2.32,25.44,58.47,1020.08,15.83,5.43,0.0
2016,5,2,13.51,14.37,48.81,1044.1,17.63,11.55,0.0
2016,5,3,32.24,17.6,81.88,1041.05,3.49,7.6,148.75
2016,5,4,24.03,21.06,36.76,1004.56,5.1,0.55,0.0
2016,5,5,3.58,29.91,33.26,1011.77,11.19,11.39,0.0
2016,5,6,26.82,14.45,89.64,994.53,8.02,7.88,113.37
2016,5,7,7.38,9.8,98.79,1019.45,12.93,6.03,97.47
2016,5,8,11.16,17.41,38.99,1033.71,15.59,11.39,0.0
2016,5,9,24.6,14.36,83.07,1005.97,16.24,12.89,66.13
2016,5,10,20.25,11.69,78.23,984.83,19.54,14.91,73.8
2016,5,11,12.47,6.07,63.08,1005.21,16.06,6.98,147.15
2016,5,12,28.94,2.43,84.97,1013.48,11.9,9.54,81.45
2016,5,13,30.37,14.23,97.98,1006.38,13.39,2.96,61.35
2016,5,14,11.71,3.68,66.42,1046.63,17.32,7.9,12.88
2016,5,15,20.76,14.63,62.13,1010.04,11.06,10.0,195.51
2016,5,16,9.1,20.36,54.46,1039.44,10.1,13.25,0.0
2016,5,17,12.97,27.35,54.73,1021.39,15.63,4.95,0.0
2016,5,18,9.3,0.93,92.38,1016.55,16.92,4.09,63.62
2016,5,19,2.52,17.57,36.93,992.85,3.44,9.18,0.0
2016,5,20,24.8,13.09,95.85,1008.73,10.69,0.35,96.22
2016,5,21,21.43,26.03,76.24,1049.77,9.15,12.78,96.12
2016,5,22,8.57,20.36,31.59,1019.76,6.64,5.59,0.0
2016,5,23,14.58,6.14,31.89,1029.16,12.72,14.65,0.0
2016,5,24,11.36,26.08,69.51,1025.53,9.66,13.51,122.43
2016,5,25,27.42,25.85,74.26,1043.2,13.59,1.41,29.12
2016,5,26,19.95,28.03,48.34,993.53,8.14,6.72,0.0
2016,5,27,14.63,7.39,88.94,1040.82,5.29,5.23,29.61
2016,5,28,15.76,1.16,49.83,1024.49,17.08,13.61,0.0
2016,5,29,15.39,7.96,63.91,1007.33,17.09,5.37,43.8
2016,5,30,28.68,17.41,68.34,1015.89,15.38,13.64,124.5
2016,5,31,1.5,6.68,39.61,1004.1,13.48,13.27,0.0
2016,6,1,16.58,20.41,63.64,1012.43,1.79,0.54,172.22
2016,6,2,30.21,6.77,55.84,1043.68,11.25,7.14,0.0
2016,6,3,16.48,14.33,87.66,984.73,14.38,13.1,37.67
2016,6,4,2.19,27.43,91.5,1045.51,16.77,7.63,162.46
2016,6,5,25.33,2.94,65.97,1015.93,5.33,10.14,101.19
2016,6,6,23.09,4.44,91.61,1031.73,12.63,8.81,17.89
2016,6,7,20.91,17.26,42.93,1038.44,17.74,0.32,0.0
2016,6,8,2.76,8.31,65.67,1006.72,18.05,10.69,181.03
2016,6,9,28.04,4.11,67.55,1024.54,17.06,13.97,89.3
2016,6,10,10.17,15.13,67.45,1033.96,2.78,2.38,98.52
2016,6,11,28.28,20.28,62.37,1021.78,3.34,14.67,55.71
2016,6,12,24.89,5.42,39.04,1029.06,2.2,12.97,0.0
2016,6,13,8.63,27.72,64.77,1019.06,14.78,5.53,12.17
2016,6,14,0.07,20.65,50.71,1021.02,5.65,0.39,0.0
2016,6,15,18.89,26.73,66.19,997.7,6.22,5.86,196.93
2016,6,16,20.17,2.48,40.25,1046.29,5.35,13.76,0.0
2016,6,17,33.06,0.68,38.74,996.41,6.44,10.63,0.0
2016,6,18,11.17,22.74,35.62,993.44,18.78,11.31,0.0
2016,6,19,4.64,0.28,61.19,1001.29,2.16,12.36,180.34
2016,6,20,29.97,20.53,75.95,1020.4,7.6,5.13,54.33
2016,6,21,8.88,5.43,54.78,1023.9,18.22,11.06,0.0
2016,6,22,6.12,24.5,78.34,1011.12,1.25,8.69,14.82
2016,6,23,26.26,19.06,90.87,1002.87,19.57,12.52,37.7
2016,6,24,33.24,9.41,84.32,1009.18,9.6,7.66,152.81
2016,6,25,32.98,19.48,77.9,1031.81,4.38,14.44,166.48
2016,6,26,15.51,20.13,92.08,1021.99,3.22,9.76,184.06
2016,6,27,25.19,12.12,52.74,996.72,16.84,3.83,0.0
2016,6,28,17.19,6.7,36.34,993.82,7.64,14.09,0.0
2016,6,29,21.23,21.22,80.91,1035.8,1.72,6.99,73.74
2016,6,30,33.78,3.91,86.25,1005.67,9.77,10.12,168.42
2016,7,1,2.03,27.73,51.12,1045.58,3.31,5.21,0.0
2016,7,2,4.43,15.2,66.04,1030.56,4.96,9.5,11.86
2016,7,3,28.74,17.69,35.81,1023.42,19.77,4.49,0.0
2016,7,4,11.39,16.22,92.27,980.47,6.6,5.66,100.21
2016,7,5,10.01,25.59,83.21,999.29,16.26,10.93,193.74
2016,7,6,12.94,11.32,85.89,1043.0,5.71,9.13,111.17
2016,7,7,28.25,25.04,56.63,986.03,3.74,9.2,0.0
2016,7,8,21.27,26.08,91.45,1008.79,17.28,6.24,98.14
2016,7,9,32.01,26.19,84.09,984.5,6.48,11.91,62.88
2016,7,10,15.63,16.95,76.5,1005.01,16.24,9.17,10.21
2016,7,11,23.89,21.84,77.2,993.62,11.34,12.07,72.37
2016,7,12,15.34,11.7,49.27,1025.72,18.85,13.48,0.0
2016,7,13,32.72,29.31,98.0,1007.86,19.79,3.55,65.94
2016,7,14,9.36,1.25,90.26,1004.88,13.68,8.2,171.15
2016,7,15,27.12,25.75,62.19,1002.59,5.73,2.49,117.53
2016,7,16,10.64,5.8,65.92,998.59,14.96,5.32,46.4
2016,7,17,16.28,4.15,56.42,987.58,10.14,12.95,0.0
2016,7,18,31.17,11.59,34.52,1027.51,4.24,4.98,0.0
2016,7,19,27.51,26.84,52.27,988.73,14.5,6.42,0.0
2016,7,20,33.79,9.66,35.57,1041.7,8.29,9.43,0.0
2016,7,21,3.52,11.17,33.37,999.97,13.65,1.12,0.0
2016,7,22,28.06,16.5,61.94,1045.32,10.16,4.74,192.05
2016,7,23,2.39,1.75,40.29,1009.57,5.05,11.42,0.0
2016,7,24,28.44,14.76,66.79,1041.52,9.37,1.52,67.08
2016,7,25,25.15,12.16,61.6,1041.44,16.58,1.13,113.39
2016,7,26,16.12,3.29,88.64,994.26,6.89,7.99,175.51
2016,7,27,25.01,14.47,54.2,1005.39,2.14,0.87,0.0
2016,7,28,5.62,5.97,72.51,981.22,10.8,7.97,25.64
2016,7,29,34.78,23.52,69.14,997.11,4.1,11.1,170.85
2016,7,30,7.71,23.2,69.12,1034.52,16.34,3.0,13.28
2016,7,31,15.37,0.94,56.51,1031.25,4.49,11.24,0.0
2016,8,1,17.56,27.0,78.72,988.64,8.16,4.36,132.15
2016,8,2,9.11,29.95,42.61,1013.25,4.44,13.84,0.0
2016,8,3,3.17,13.15,53.93,995.51,4.89,0.3,0.0
2016,8,4,25.15,27.32,58.78,981.05,11.99,14.84,0.0
2016,8,5,15.12,23.56,68.21,988.65,17.3,5.67,53.61
2016,8,6,3.45,3.18,67.93,1047.22,16.8,8.43,127.9
2016,8,7,14.42,19.6,74.49,1040.14,10.35,4.22,49.69
